A0A382JQW3	A0A645BU40	0.411	134	3.000E-37
A0A382JQW3	A0A382BSA6	0.390	133	4.105E-37
A0A382JQW3	A0A644XIS9	0.409	133	5.617E-37
A0A382JQW3	A0A644ZDJ2	0.389	132	1.052E-36
A0A382JQW3	A0A094PXK9	0.398	130	5.043E-36
A0A382JQW3	A0A381PM74	0.410	130	6.900E-36
A0A382JQW3	A0A382TN05	0.392	127	4.525E-35
A0A382JQW3	A0A381Z5C4	0.385	127	6.190E-35
A0A382JQW3	A0A381SM42	0.386	126	8.468E-35
A0A382JQW3	A0A382WL77	0.395	126	1.158E-34
A0A382JQW3	A0A644WAX3	0.385	126	1.158E-34
A0A382JQW3	A0A381Q0T0	0.400	125	2.168E-34
A0A382JQW3	A0A484RFP6	0.379	124	5.548E-34
A0A382JQW3	A0A645G9J6	0.386	122	2.656E-33
A0A382JQW3	A0A644YX24	0.386	121	4.968E-33
A0A382JQW3	A0A381TAP7	0.379	121	6.795E-33
A0A382JQW3	A0A382J1X9	0.374	121	9.292E-33
A0A382JQW3	A0A6J6BED1	0.374	119	2.377E-32
A0A382JQW3	A0A383EVV5	0.428	119	4.444E-32
A0A382JQW3	A0A6J6F1Z8	0.360	116	2.905E-31
A0A382JQW3	A0A382YNP5	0.356	114	1.388E-30
A0A382JQW3	A0A381YI49	0.437	114	1.897E-30
A0A382JQW3	A0A6J5ZBM4	0.363	114	1.897E-30
A0A382JQW3	A0A6J6ASR3	0.361	113	3.546E-30
A0A382JQW3	A0A382AXX9	0.370	112	9.057E-30
A0A382JQW3	A0A380TAR9	0.360	111	1.238E-29
A0A382JQW3	A0A6J6BMV8	0.350	111	1.238E-29
A0A382JQW3	A0A6J6AEE3	0.354	111	1.692E-29
A0A382JQW3	A0A6J5ZDS3	0.353	111	2.313E-29
A0A382JQW3	A0A381UMH9	0.330	110	4.321E-29
A0A382JQW3	A0A381RUV8	0.341	109	5.905E-29
A0A382JQW3	A0A382BC58	0.414	109	8.071E-29
A0A382JQW3	A0A6J6FLY4	0.339	108	1.507E-28
A0A382JQW3	A0A381QJF2	0.392	108	2.815E-28
A0A382JQW3	A0A6J6CM05	0.351	108	2.815E-28
A0A382JQW3	A0A094PRH3	0.345	106	9.813E-28
A0A382JQW3	A0A645B269	0.347	106	1.341E-27
A0A382JQW3	A0A382BJP1	0.332	106	1.341E-27
A0A382JQW3	A0A6J6D5R5	0.333	100	7.732E-26
A0A382JQW3	A0A2P2C335	0.309	91	1.849E-22
A0A382JQW3	A0A2P2C6S4	0.300	90	2.522E-22
A0A382JQW3	A0A382X5I9	0.340	88	1.191E-21
A0A382JQW3	A0A381W471	0.302	86	5.617E-21
A0A644YA67	A0A644YA67	1.000	739	6.713E-244
A0A644YA67	A0A644TRC4	0.623	441	2.201E-140
A0A644YA67	A0A380TBA3	0.404	254	4.260E-76
A0A644YA67	A0A644SJ42	0.386	235	1.351E-69
A0A644YA67	A0A2H9T5M4	0.374	228	3.675E-67
A0A644YA67	A0A645E2X7	0.373	223	2.100E-65
A0A644YA67	A0A645AWC4	0.372	195	7.850E-56
A0A644YA67	A0A645AV80	0.389	120	1.443E-30
A0A644YA67	A0A645H856	0.341	67	2.318E-13
A0A644YA67	A0A645GYK9	0.481	61	2.193E-11
A0A6J5YPW5	A0A6J5YPW5	1.000	1789	0.000E+00
A0A6J5YPW5	A0A6J6CA11	0.920	1702	0.000E+00
A0A6J5YPW5	A0A094Q8E9	0.870	1598	0.000E+00
A0A6J5YPW5	A0A6J6H2S2	0.826	1504	0.000E+00
A0A6J5YPW5	A0A381U828	0.591	1012	0.000E+00
A0A645AKM6	A0A645AKM6	1.000	508	4.882E-166
A0A645AKM6	A0A644WK33	0.821	411	2.354E-132
A0A645AKM6	A0A382EH67	0.475	139	2.810E-38
A0A645AKM6	A0A2H9TC77	0.469	136	2.490E-37
A0A645AKM6	A0A381UC56	0.495	124	3.840E-33
A0A645AKM6	A0A381Q3L6	0.471	124	3.840E-33
A0A645AKM6	A0A644T609	0.422	97	3.806E-24
A0A645AKM6	W1Y3N0	0.436	95	1.768E-23
A0A645AKM6	T1BLP3	0.372	95	2.404E-23
A0A645AKM6	A0A0F9JGS9	0.401	91	5.156E-22
A0A645AKM6	A0A6J6GDA8	0.354	87	1.097E-20
A0A645AKM6	X0Z276	0.359	85	6.841E-20
A0A5J4RLZ5	A0A5J4RLZ5	1.000	920	1.466E-304
A0A5J4RLZ5	A0A5J4SQP5	0.908	878	8.712E-290
A0A5J4RLZ5	A0A5J4RMY9	0.912	872	7.163E-288
A0A5J4RLZ5	A0A5J4S2M0	0.915	872	9.814E-288
A0A5J4RLZ5	A0A5J4RSB5	0.837	799	1.047E-262
A0A5J4RLZ5	A0A5J4RD69	0.828	789	3.759E-259
A0A5J4RLZ5	A0A5J4R632	0.844	763	3.974E-250
A0A5J4RLZ5	A0A5J4ST39	0.770	724	1.358E-236
A0A5J4RLZ5	A0A5J4RGF7	0.766	718	1.525E-234
A0A5J4RLZ5	A0A5J4RAH0	0.761	705	6.768E-230
A0A5J4RLZ5	A0A5J4R5H0	0.837	584	5.864E-188
A0A5J4RLZ5	A0A644Z1I5	0.639	568	1.236E-182
A0A5J4RLZ5	A0A644VAA7	0.627	561	3.538E-180
A0A5J4RLZ5	A0A644YGI6	0.605	552	6.670E-177
A0A5J4RLZ5	A0A5J4PYV6	0.750	531	8.301E-170
A0A5J4RLZ5	J9D059	0.574	497	3.247E-158
A0A5J4RLZ5	A0A644TZ87	0.556	487	1.137E-154
A0A5J4RLZ5	A0A644TTV5	0.543	478	2.122E-151
A0A5J4RLZ5	A0A5J4Q1M0	0.764	441	7.225E-139
A0A5J4RLZ5	J9G945	0.446	438	8.871E-138
A0A5J4RLZ5	J9GKY5	0.446	435	1.089E-136
A0A5J4RLZ5	J9GUP8	0.441	433	7.141E-136
A0A5J4RLZ5	A0A5J4PMB9	0.757	412	8.498E-129
A0A5J4RLZ5	A0A644WB33	0.480	406	1.743E-126
A0A5J4RLZ5	D9PEU5	0.474	401	5.459E-125
A0A5J4RLZ5	A0A644X3D0	0.470	396	2.336E-123
A0A5J4RLZ5	A0A3B0U7R6	0.456	379	1.628E-117
A0A5J4RLZ5	A0A644YC72	0.439	363	6.011E-112
A0A5J4RLZ5	A0A644V8K5	0.428	332	2.271E-101
A0A5J4RLZ5	A0A5J4PVG7	0.776	306	2.653E-92
A0A5J4RLZ5	A0A644V8Y5	0.350	270	5.053E-80
A0A5J4RLZ5	A0A645G851	0.667	246	1.092E-71
A0A5J4RLZ5	K1U1E7	0.614	243	9.487E-71
A0A5J4RLZ5	A0A5J4Q1Q4	0.426	187	7.928E-52
A0A5J4RLZ5	K1RQ62	0.435	174	1.777E-47
A0A5J4RLZ5	X1SXZ0	0.369	154	8.358E-41
A0A5J4RLZ5	X1H9X9	0.370	132	7.944E-34
A0A5J4RLZ5	K1V2N0	0.508	121	3.996E-30
A0A5J4RLZ5	A0A0F9RZA5	0.313	117	5.534E-29
A0A5J4RLZ5	D9PIE9	0.327	89	5.532E-20
A0A380TEX2	A0A380TEX2	1.000	497	1.426E-161
A0A380TEX2	A0A381QS69	0.591	64	9.524E-13
A0A380TEX2	A0A382F0X6	0.325	48	1.042E-07
A0A6C2YLN8	A0A6C2YLN8	1.000	288	5.432E-92
A0A2H9T695	A0A2H9T695	1.000	766	4.829E-253
A0A2H9T695	A0A484R026	0.613	441	2.266E-140
K1U1E7	K1U1E7	1.000	409	9.309E-133
K1U1E7	A0A5J4RAH0	0.640	256	2.391E-79
K1U1E7	A0A5J4PYV6	0.633	252	4.076E-78
K1U1E7	A0A5J4RLZ5	0.631	251	7.656E-78
K1U1E7	A0A5J4RGF7	0.630	251	1.049E-77
K1U1E7	A0A5J4Q1M0	0.629	250	1.438E-77
K1U1E7	A0A5J4RSB5	0.629	250	1.438E-77
K1U1E7	A0A5J4PMB9	0.626	249	5.072E-77
K1U1E7	A0A5J4R632	0.624	248	1.305E-76
K1U1E7	A0A5J4S2M0	0.623	247	1.789E-76
K1U1E7	A0A5J4ST39	0.623	247	1.789E-76
K1U1E7	A0A5J4RMY9	0.620	246	6.309E-76
K1U1E7	A0A5J4SQP5	0.616	244	2.225E-75
K1U1E7	A0A644YGI6	0.615	244	3.049E-75
K1U1E7	A0A5J4RD69	0.605	239	1.833E-73
K1U1E7	A0A644Z1I5	0.569	222	1.399E-67
K1U1E7	A0A644VAA7	0.557	216	1.576E-65
K1U1E7	J9D059	0.516	204	1.994E-61
K1U1E7	A0A644TTV5	0.524	202	7.023E-61
K1U1E7	A0A644TZ87	0.527	201	1.318E-60
K1U1E7	J9GUP8	0.503	200	3.389E-60
K1U1E7	J9G945	0.491	194	3.805E-58
K1U1E7	J9GKY5	0.484	191	6.462E-57
K1U1E7	A0A5J4R5H0	0.624	181	1.683E-53
K1U1E7	A0A644WB33	0.473	176	1.004E-51
K1U1E7	D9PEU5	0.453	167	1.012E-48
K1U1E7	A0A644YC72	0.446	164	1.712E-47
K1U1E7	A0A644X3D0	0.432	156	6.693E-45
K1U1E7	A0A644V8K5	0.423	153	8.253E-44
K1U1E7	A0A5J4Q1Q4	0.413	137	3.183E-38
K1U1E7	A0A644V8Y5	0.379	134	2.855E-37
K1U1E7	A0A3B0U7R6	0.373	128	3.133E-35
K1U1E7	K1V2N0	0.526	123	1.340E-33
K1U1E7	X1SXZ0	0.395	123	2.505E-33
A0A380TGZ6	A0A380TGZ6	1.000	676	2.590E-222
A0A380TGZ6	A0A484H950	0.696	470	6.537E-151
A0A380TGZ6	A0A644VAT7	0.663	440	1.161E-140
A0A380TGZ6	A0A381RMW8	0.567	367	2.912E-115
A0A380TGZ6	A0A0W8G662	0.530	337	4.948E-105
A0A380TGZ6	A0A382GPZ3	0.494	307	1.126E-94
A0A380TGZ6	A0A381Q4W5	0.487	306	2.108E-94
A0A380TGZ6	A0A645BL16	0.488	300	4.353E-92
A0A380TGZ6	A0A644YVS3	0.465	284	8.847E-87
A0A380TGZ6	A0A382ARZ7	0.453	278	1.817E-84
A0A380TGZ6	A0A381RRI3	0.451	273	5.689E-83
A0A380TGZ6	A0A2P2CF46	0.444	269	1.780E-81
A0A380TGZ6	A0A6J6F845	0.438	268	3.329E-81
A0A380TGZ6	A0A381RJX3	0.437	264	1.041E-79
A0A380TGZ6	A0A2P2CJE0	0.429	261	6.800E-79
A0A380TGZ6	A0A382BJ82	0.427	252	1.690E-75
A0A380TGZ6	A0A382FIY4	0.453	248	2.815E-74
A0A380TGZ6	A0A645FCJ9	0.474	235	6.171E-70
A0A380TGZ6	A0A6J6C6I2	0.384	230	4.873E-68
A0A380TGZ6	A0A6J6DT46	0.391	227	4.327E-67
A0A380TGZ6	A0A6J6CMA0	0.380	225	2.058E-66
A0A380TGZ6	A0A6J6ENE8	0.382	220	1.184E-64
A0A380TGZ6	A0A6J6G9W7	0.383	220	1.618E-64
A0A380TGZ6	A0A6J6C905	0.372	191	1.174E-54
A0A6P2CSW9	A0A6P2CSW9	1.000	563	2.855E-184
A0A6P2CSW9	A0A6C2YHS8	0.452	210	3.146E-62
A0A2H9TBZ9	A0A2H9TBZ9	1.000	411	3.286E-133
A0A2H9TBZ9	A0A381Q0T0	0.579	204	1.336E-61
A0A2H9TBZ9	A0A381PM74	0.549	201	2.273E-60
A0A2H9TBZ9	A0A381ZVK2	0.555	195	2.553E-58
A0A2H9TBZ9	A0A381YCQ9	0.501	179	7.468E-53
A0A2H9TBZ9	A0A484RFP6	0.499	174	3.253E-51
A0A2H9TBZ9	A0A644TR86	0.499	174	3.253E-51
A0A2H9TBZ9	A0A381YI49	0.586	166	3.282E-48
A0A2H9TBZ9	A0A383EVV5	0.552	164	8.427E-48
A0A2H9TBZ9	A0A382BSA6	0.468	164	8.427E-48
A0A2H9TBZ9	A0A382JQW3	0.452	161	1.041E-46
A0A2H9TBZ9	A0A381UKZ5	0.447	158	1.286E-45
A0A2H9TBZ9	A0A381XUL9	0.453	156	8.466E-45
A0A2H9TBZ9	A0A381TAP7	0.458	156	8.466E-45
A0A2H9TBZ9	A0A382WL77	0.449	155	1.587E-44
A0A2H9TBZ9	A0A644ZDJ2	0.431	154	2.172E-44
A0A2H9TBZ9	A0A644XIS9	0.440	154	2.974E-44
A0A2H9TBZ9	A0A381NTP3	0.440	150	6.871E-43
A0A2H9TBZ9	A0A6J6F1Z8	0.424	149	1.287E-42
A0A2H9TBZ9	A0A644WAX3	0.431	149	1.762E-42
A0A2H9TBZ9	A0A6J6AEE3	0.432	149	2.412E-42
A0A2H9TBZ9	A0A6J6ASR3	0.433	148	3.302E-42
A0A2H9TBZ9	A0A645BU40	0.428	147	8.466E-42
A0A2H9TBZ9	A0A094PXK9	0.424	147	1.159E-41
A0A2H9TBZ9	A0A6J6BED1	0.426	145	5.565E-41
A0A2H9TBZ9	A0A382TN05	0.405	144	7.616E-41
A0A2H9TBZ9	A0A382AXX9	0.426	143	1.952E-40
A0A2H9TBZ9	A0A6J5ZBM4	0.420	143	2.672E-40
A0A2H9TBZ9	A0A381SM42	0.419	143	2.672E-40
A0A2H9TBZ9	A0A381Z5C4	0.418	142	3.656E-40
A0A2H9TBZ9	A0A644YX24	0.416	135	1.415E-37
A0A2H9TBZ9	A0A382BC58	0.386	134	1.936E-37
A0A2H9TBZ9	A0A6J5ZDS3	0.387	132	1.736E-36
A0A2H9TBZ9	A0A380TAR9	0.399	132	1.736E-36
A0A2H9TBZ9	A0A094PRH3	0.389	131	2.375E-36
A0A2H9TBZ9	A0A382YNP5	0.383	131	3.249E-36
A0A2H9TBZ9	A0A645G9J6	0.386	130	4.444E-36
A0A2H9TBZ9	A0A381RUV8	0.381	130	6.079E-36
A0A2H9TBZ9	A0A2P2C6S4	0.377	128	2.911E-35
A0A2H9TBZ9	A0A6J6CM05	0.397	128	3.981E-35
A0A2H9TBZ9	A0A2P2C335	0.386	127	5.445E-35
A0A2H9TBZ9	A0A645B269	0.377	125	3.563E-34
A0A2H9TBZ9	A0A381UMH9	0.355	121	8.145E-33
A0A2H9TBZ9	A0A6J6BMV8	0.355	119	2.846E-32
A0A2H9TBZ9	A0A382BJP1	0.349	117	1.359E-31
A0A2H9TBZ9	A0A6J6FLY4	0.344	114	1.656E-30
A0A2H9TBZ9	A0A6J6D5R5	0.364	113	4.227E-30
A0A2H9TBZ9	A0A382J1X9	0.330	106	1.589E-27
A0A2H9TBZ9	A0A382X5I9	0.362	105	2.170E-27
A0A2H9TBZ9	A0A381QJF2	0.366	101	4.894E-26
A0A2H9TBZ9	A0A381W471	0.316	92	6.241E-23
A0A381RW23	A0A381RW23	1.000	661	1.233E-217
A0A381RW23	A0A381SC57	0.660	398	2.895E-126
A0A381RW23	A0A381RW63	0.543	316	5.235E-98
A0A381RW23	A0A6J5ZEX1	0.522	299	2.784E-92
A0A381RW23	A0A381VFE6	0.485	274	1.987E-83
A0A381RW23	A0A382GMT6	0.497	266	7.659E-81
A0A381RW23	A0A381Y5A0	0.483	263	9.389E-80
A0A381RW23	A0A382D7U8	0.453	245	1.234E-73
A0A381RW23	A0A381NR38	0.449	239	1.841E-71
A0A381RW23	A0A382RT59	0.486	231	1.307E-68
A0A381RW23	A0A381TYK3	0.397	200	4.862E-58
A0A381RW23	A0A382E8L3	0.391	198	1.690E-57
A0A381RW23	A0A0W8F1J4	0.385	195	2.040E-56
A0A381RW23	A0A380TET7	0.417	192	3.357E-55
A0A381RW23	A0A381TW63	0.396	188	7.526E-54
A0A381RW23	A0A644Z1Q8	0.519	183	2.298E-52
A0A381RW23	A0A484SGW9	0.364	183	2.298E-52
A0A381RW23	A0A098EB84	0.370	175	1.142E-49
A0A381RW23	A0A381ZHP8	0.377	169	1.195E-47
A0A644U9H2	A0A644U9H2	1.000	1837	0.000E+00
A0A644U9H2	A0A644WU53	0.351	512	9.493E-156
A0A644U9H2	A0A0W8FYX4	0.369	382	4.508E-112
A0A644U9H2	A0A644UXQ3	0.352	372	8.610E-109
A0A644U9H2	A0A644X6C2	0.348	366	7.945E-107
A0A644U9H2	A0A644UE91	0.338	355	2.693E-103
A0A644U9H2	A0A381X0A0	0.332	342	5.393E-99
A0A644U9H2	A0A484SME1	0.320	322	3.004E-92
A0A644U9H2	A0A644T1Y2	0.313	314	1.547E-89
A0A6J6F1Z8	A0A6J6F1Z8	1.000	393	4.801E-127
A0A6J6F1Z8	A0A6J6BED1	0.492	179	1.023E-52
A0A6J6F1Z8	A0A381XUL9	0.477	171	2.939E-50
A0A6J6F1Z8	A0A6J6BMV8	0.455	171	5.512E-50
A0A6J6F1Z8	A0A381Z5C4	0.456	165	4.494E-48
A0A6J6F1Z8	A0A6J5ZDS3	0.450	161	1.425E-46
A0A6J6F1Z8	A0A381NTP3	0.451	160	3.659E-46
A0A6J6F1Z8	A0A381UKZ5	0.446	159	5.009E-46
A0A6J6F1Z8	A0A094PXK9	0.441	159	6.859E-46
A0A6J6F1Z8	A0A382BSA6	0.439	156	4.517E-45
A0A6J6F1Z8	A0A381YCQ9	0.440	156	6.184E-45
A0A6J6F1Z8	A0A2P2C335	0.439	156	8.466E-45
A0A6J6F1Z8	A0A381PM74	0.451	155	1.587E-44
A0A6J6F1Z8	A0A6J6AEE3	0.449	154	2.974E-44
A0A6J6F1Z8	A0A644TR86	0.432	153	5.573E-44
A0A6J6F1Z8	A0A6J6FLY4	0.417	151	2.679E-43
A0A6J6F1Z8	A0A644YX24	0.428	149	1.287E-42
A0A6J6F1Z8	A0A381Q0T0	0.446	149	1.287E-42
A0A6J6F1Z8	A0A6J6CM05	0.420	149	2.412E-42
A0A6J6F1Z8	A0A2H9TBZ9	0.417	146	1.586E-41
A0A6J6F1Z8	A0A2P2C6S4	0.413	145	4.066E-41
A0A6J6F1Z8	A0A094PRH3	0.423	142	5.004E-40
A0A6J6F1Z8	A0A6J6ASR3	0.423	141	6.848E-40
A0A6J6F1Z8	A0A381ZVK2	0.435	141	1.282E-39
A0A6J6F1Z8	A0A644XIS9	0.407	140	1.755E-39
A0A6J6F1Z8	A0A644WAX3	0.398	140	1.755E-39
A0A6J6F1Z8	A0A382TN05	0.396	140	2.401E-39
A0A6J6F1Z8	A0A645B269	0.403	138	8.419E-39
A0A6J6F1Z8	A0A6J5ZBM4	0.415	138	1.152E-38
A0A6J6F1Z8	A0A381TAP7	0.414	138	1.576E-38
A0A6J6F1Z8	A0A6J6D5R5	0.375	129	1.138E-35
A0A6J6F1Z8	A0A382YNP5	0.372	128	3.981E-35
A0A6J6F1Z8	A0A644ZDJ2	0.371	126	1.393E-34
A0A6J6F1Z8	A0A382AXX9	0.389	124	6.664E-34
A0A6J6F1Z8	A0A380TAR9	0.377	123	1.246E-33
A0A6J6F1Z8	A0A645BU40	0.375	123	1.704E-33
A0A6J6F1Z8	A0A382BJP1	0.355	122	4.357E-33
A0A6J6F1Z8	A0A383EVV5	0.428	121	1.114E-32
A0A6J6F1Z8	A0A381YI49	0.444	118	9.942E-32
A0A6J6F1Z8	A0A484RFP6	0.364	117	2.539E-31
A0A6J6F1Z8	A0A381SM42	0.357	117	2.539E-31
A0A6J6F1Z8	A0A382JQW3	0.356	115	6.485E-31
A0A6J6F1Z8	A0A382J1X9	0.345	113	4.227E-30
A0A6J6F1Z8	A0A382X5I9	0.377	113	5.777E-30
A0A6J6F1Z8	A0A382WL77	0.354	112	7.894E-30
A0A6J6F1Z8	A0A382BC58	0.337	112	1.079E-29
A0A6J6F1Z8	A0A645G9J6	0.339	110	3.761E-29
A0A6J6F1Z8	A0A381QJF2	0.395	110	5.139E-29
A0A6J6F1Z8	A0A381RUV8	0.325	107	4.564E-28
A0A6J6F1Z8	A0A381UMH9	0.329	106	1.589E-27
A0A6J6F1Z8	A0A381W471	0.400	96	2.794E-24
A0A6C0ASE4	A0A6C0ASE4	1.000	2260	0.000E+00
A0A6C0ASE4	A0A6C0E9T3	0.621	1354	0.000E+00
A0A6C0ASE4	A0A6C0DLX9	0.616	1341	0.000E+00
A0A6C0ASE4	A0A6C0LR39	0.572	1223	0.000E+00
A0A6C0ASE4	A0A6C0KI02	0.571	1217	0.000E+00
A0A6C0ASE4	A0A6C0DRP4	0.555	1201	0.000E+00
A0A6C0ASE4	A0A6C0H329	0.566	1199	0.000E+00
A0A6C0ASE4	A0A6C0ETN6	0.518	1181	0.000E+00
A0A6C0ASE4	A0A6C0JJL0	0.521	1168	0.000E+00
A0A6C0ASE4	A0A6C0B3Y6	0.543	1139	0.000E+00
A0A6C0ASE4	A0A6C0D834	0.536	1121	0.000E+00
A0A6C0ASE4	A0A6C0B911	0.530	1106	0.000E+00
A0A6C0ASE4	A0A6C0D598	0.520	1094	0.000E+00
A0A6C0ASE4	A0A6C0B248	0.520	1076	0.000E+00
A0A6C0ASE4	A0A6C0HQM4	0.518	1072	0.000E+00
A0A6C0ASE4	A0A6C0AR55	0.510	1050	0.000E+00
A0A6C0ASE4	A0A6C0ESH1	0.499	1032	0.000E+00
A0A6C0ASE4	A0A6C0DLZ7	0.502	1026	0.000E+00
A0A6C0ASE4	A0A6C0EFD9	0.502	1024	0.000E+00
A0A6C0ASE4	A0A6C0LDL2	0.497	1021	0.000E+00
A0A6C0ASE4	A0A6C0F7I1	0.497	1019	0.000E+00
A0A6C0ASE4	A0A6C0BC56	0.497	1016	0.000E+00
A0A6C0ASE4	A0A6C0I8D9	0.489	996	7.139E-318
A0A6C0ASE4	A0A6C0E7Y7	0.486	989	1.973E-315
A0A6C0ASE4	A0A6C0CXA7	0.479	974	2.053E-310
A0A6C0ASE4	A0A6C0CK20	0.478	970	6.363E-309
A0A6C0ASE4	A0A6C0F3T9	0.475	960	1.140E-305
A0A6C0ASE4	A0A6C0C3J4	0.441	918	2.616E-291
A0A6C0ASE4	A0A6C0BXB1	0.448	912	5.241E-289
A0A6C0ASE4	A0A6C0LKA9	0.442	895	2.538E-283
A0A6C0ASE4	A0A6C0CQ84	0.438	885	8.364E-280
A0A6C0ASE4	A0A6C0AXS7	0.437	858	9.622E-271
A0A6C0ASE4	A0A6C0JAK9	0.409	787	1.937E-246
A0A6C0ASE4	A0A6C0H424	0.380	740	2.834E-230
A0A6C0ASE4	A0A6C0KP26	0.389	727	5.717E-226
A0A6C0ASE4	A0A6C0C4N0	0.388	724	6.806E-225
A0A6C0ASE4	A0A6C0D714	0.388	724	6.806E-225
A0A6C0ASE4	A0A6C0AUP9	0.370	680	7.486E-210
A0A6C0ASE4	A0A6C0KWD2	0.356	190	6.311E-50
J9G945	J9G945	1.000	1079	0.000E+00
J9G945	J9GKY5	0.851	966	8.400E-319
J9G945	J9GUP8	0.834	947	3.067E-312
J9G945	J9D059	0.544	549	2.321E-174
J9G945	A0A644VAA7	0.466	461	4.934E-144
J9G945	A0A644YGI6	0.460	457	8.229E-143
J9G945	A0A5J4RSB5	0.458	454	7.342E-142
J9G945	A0A644Z1I5	0.465	454	1.372E-141
J9G945	A0A5J4RD69	0.458	453	1.875E-141
J9G945	A0A5J4RLZ5	0.447	441	3.025E-137
J9G945	A0A5J4SQP5	0.448	441	4.134E-137
J9G945	A0A5J4RMY9	0.448	439	1.971E-136
J9G945	A0A5J4R632	0.461	438	2.694E-136
J9G945	A0A644TTV5	0.443	434	6.124E-135
J9G945	A0A5J4S2M0	0.445	433	2.136E-134
J9G945	A0A5J4ST39	0.439	431	7.450E-134
J9G945	A0A5J4RAH0	0.437	419	1.190E-129
J9G945	A0A5J4RGF7	0.427	415	2.696E-128
J9G945	A0A644TZ87	0.424	409	2.127E-126
J9G945	D9PEU5	0.385	360	1.722E-109
J9G945	A0A644WB33	0.382	357	2.826E-108
J9G945	A0A644X3D0	0.377	350	5.562E-106
J9G945	A0A3B0U7R6	0.366	335	5.412E-101
J9G945	A0A5J4R5H0	0.444	329	1.054E-98
J9G945	A0A644YC72	0.360	323	8.072E-97
J9G945	A0A5J4PYV6	0.409	294	6.999E-87
J9G945	A0A644V8K5	0.334	281	1.835E-82
J9G945	A0A5J4Q1M0	0.482	265	2.969E-77
J9G945	A0A644V8Y5	0.306	256	6.360E-74
J9G945	A0A5J4PMB9	0.466	241	7.113E-69
J9G945	A0A645G851	0.519	193	5.962E-53
J9G945	K1U1E7	0.475	186	7.218E-51
J9G945	A0A5J4PVG7	0.508	182	1.935E-49
J9G945	X1SXZ0	0.359	155	1.461E-40
J9G945	K1RQ62	0.340	153	8.499E-40
J9G945	A0A5J4Q1Q4	0.357	153	8.499E-40
J9G945	X1H9X9	0.408	139	1.725E-35
J9G945	K1V2N0	0.463	108	1.184E-25
J9G945	D9PIE9	0.302	87	4.776E-19
A0A2S2N5M3	A0A2S2N5M3	1.000	236	1.617E-74
A0A2P2BYA5	A0A2P2BYA5	1.000	774	1.118E-255
A0A2P2BYA5	A0A2P2CAW5	0.840	634	3.025E-207
A0A2P2BYA5	A0A644YJC0	0.735	551	2.945E-178
A0A2P2BYA5	A0A380TBT6	0.448	303	1.016E-92
A0A2P2BYA5	A0A6A7S922	0.452	303	1.389E-92
A0A2P2BYA5	A0A644XNZ4	0.418	273	2.121E-82
A0A2P2BYA5	A0A644X6F7	0.424	272	7.399E-82
A0A2P2BYA5	A0A644Z8F8	0.415	264	2.788E-79
A0A2P2BYA5	A0A098EA56	0.410	263	9.716E-79
A0A2P2BYA5	A0A098E9U6	0.409	262	1.327E-78
A0A2P2BYA5	A0A6C0ED38	0.366	222	8.269E-65
A0A380TBJ6	A0A380TBJ6	1.000	2133	0.000E+00
A0A380TBJ6	A0A6A7S9U7	0.634	1333	0.000E+00
A0A380TBJ6	A0A381S6T6	0.614	1269	0.000E+00
A0A380TBJ6	A0A381SJ02	0.600	1250	0.000E+00
A0A380TBJ6	A0A2P2BYA8	0.557	1150	0.000E+00
A0A380TBJ6	A0A644TEG1	0.504	983	1.003E-314
A0A380TBJ6	A0A644SXT0	0.495	954	5.976E-305
A0A380TBJ6	A0A6C0ED38	0.397	668	8.530E-207
A0A380TBJ6	A0A645A5Y7	0.396	183	7.655E-48
A0A380TBJ6	A0A2P2C6R2	0.388	46	2.439E-06
A0A381NTP3	A0A381NTP3	1.000	397	1.179E-128
A0A381NTP3	A0A381XUL9	0.719	286	5.005E-90
A0A381NTP3	A0A381Z5C4	0.676	257	6.791E-80
A0A381NTP3	A0A382BSA6	0.615	235	2.294E-72
A0A381NTP3	A0A381UKZ5	0.546	199	6.471E-60
A0A381NTP3	A0A644TR86	0.491	176	5.492E-52
A0A381NTP3	A0A644YX24	0.488	176	7.522E-52
A0A381NTP3	A0A381YCQ9	0.476	165	3.669E-48
A0A381NTP3	A0A645B269	0.473	164	9.425E-48
A0A381NTP3	A0A6J6F1Z8	0.453	160	1.596E-46
A0A381NTP3	A0A644WAX3	0.439	156	3.700E-45
A0A381NTP3	A0A645G9J6	0.441	152	1.173E-43
A0A381NTP3	A0A382TN05	0.434	151	2.199E-43
A0A381NTP3	A0A644ZDJ2	0.425	150	5.643E-43
A0A381NTP3	A0A644XIS9	0.445	150	7.726E-43
A0A381NTP3	A0A2H9TBZ9	0.439	148	2.714E-42
A0A381NTP3	A0A381TAP7	0.439	147	6.963E-42
A0A381NTP3	A0A381SM42	0.427	147	9.532E-42
A0A381NTP3	A0A6J6BMV8	0.417	145	2.445E-41
A0A381NTP3	A0A645BU40	0.433	145	4.582E-41
A0A381NTP3	A0A6J6FLY4	0.401	143	2.202E-40
A0A381NTP3	A0A6J5ZDS3	0.408	141	1.058E-39
A0A381NTP3	A0A6J6AEE3	0.401	140	1.448E-39
A0A381NTP3	A0A6J6BED1	0.411	138	6.953E-39
A0A381NTP3	A0A6J5ZBM4	0.396	137	1.782E-38
A0A381NTP3	A0A382JQW3	0.418	136	3.338E-38
A0A381NTP3	A0A6J6ASR3	0.393	136	6.252E-38
